,id,order,value
10682955,2719,6dd9d413,4.0
10682960,2724,6dd9d413,2.0
10686661,2667,ce224433,4.0
10686680,2686,ce224433,1.0
10686686,2692,ce224433,2.0
10686710,2716,ce224433,2.0
10686732,2738,ce224433,7.0
10690419,2667,bf1c6fdc,4.0
10690464,2712,bf1c6fdc,7.0
10690476,2724,bf1c6fdc,203.0
10690494,2742,bf1c6fdc,7.0
10690497,2745,bf1c6fdc,2.0
10690498,2746,bf1c6fdc,1.0
10694179,2669,4ff24eff,9.0
10694220,2710,4ff24eff,116.0
10694222,2712,4ff24eff,2.0
10697937,2669,7fe0b6f7,9.0
10701695,2669,74726056,9.0
10701759,2733,74726056,12.0
10701777,2751,74726056,2.0
10705454,2670,9b0eee49,6.0
10705478,2694,9b0eee49,1.0
10709214,2672,38f57e69,15.0
10709218,2676,38f57e69,2.0
10709244,2702,38f57e69,203.0
10709268,2726,38f57e69,2.0
10712972,2672,111b0f0d,1.0
10716730,2672,ff156e21,2.0
10720489,2673,fe30bc3b,8.0
10720510,2694,fe30bc3b,2.0
10724248,2674,16917339,7.0
10728006,2674,5046d190,7.0
10728013,2681,5046d190,24.0
10728029,2697,5046d190,23.0
10731767,2677,f0cb4c4c,2.0
10731807,2717,f0cb4c4c,1.0
10735526,2678,1fe9ae8e,2.0
10735528,2680,1fe9ae8e,20.0
10739285,2679,7ec564ed,2.0
10743045,2681,33bc58eb,6.0
10746803,2681,690ac47c,24.0
10750562,2682,fa556146,7.0
10750575,2695,fa556146,2.0
10750596,2716,fa556146,2.0
10754320,2682,90cb05c1,1.0
10754321,2683,90cb05c1,2.0
10758080,2684,dd40e055,51.0
10758107,2711,dd40e055,2.0
10758134,2738,dd40e055,7.0
10758137,2741,dd40e055,2.0
10761839,2685,59384431,4.0
10761879,2725,59384431,2.0
10761893,2739,59384431,1.0
10765597,2685,9054e162,4.0
10765607,2695,9054e162,1.0
10765608,2696,9054e162,11.0
10769356,2686,dadffdde,4.0
10769417,2747,dadffdde,9.0
10769429,2759,dadffdde,2.0
10769512,2842,dadffdde,4.0
10769524,2854,dadffdde,1.0
10773117,2689,777328c6,2.0
10776877,2691,a5771b77,4.0
10780635,2691,34d19cf2,4.0
10780647,2703,34d19cf2,12.0
10780659,2715,34d19cf2,10.0
10780692,2748,34d19cf2,2.0
10780709,2765,34d19cf2,62.0
10780785,2841,34d19cf2,1.0
10784394,2692,31634a07,2.0
10784405,2703,31634a07,12.0
10788152,2692,3b138ed4,1.0
10791911,2693,516a527e,7.0
10791971,2753,516a527e,2.0
10795671,2695,d1716371,2.0
10795698,2722,d1716371,1.0
10799432,2698,1a6e6181,2.0
10803191,2699,b92574a5,1.0
10806950,2700,80a1b8c3,2.0
10806971,2721,80a1b8c3,2.0
10806980,2730,80a1b8c3,1.0
10807001,2751,80a1b8c3,2.0
10810709,2701,87ec049f,1.0
10814468,2702,30d97cbe,1.0
10818226,2702,93ca4d51,203.0
10818232,2708,93ca4d51,1.0
10818251,2727,93ca4d51,10.0
10818268,2744,93ca4d51,6.0
10821986,2704,5b0ff712,9.0
10825746,2706,b28bea0a,8.0
10825761,2721,b28bea0a,2.0
10825787,2747,b28bea0a,9.0
10829505,2707,299a6934,2.0
10833265,2709,d39b6867,4.0
10837024,2710,99485010,116.0
10837060,2746,99485010,7.0
10840783,2711,8d9cc04c,2.0
10844544,2714,2e3f74a7,2.0
10844562,2732,2e3f74a7,2.0
10844572,2742,2e3f74a7,19.0
10848302,2714,2d387421,11.0
10852061,2715,ee4f6086,10.0
10852085,2739,ee4f6086,2.0
10855819,2715,dc8bdb96,10.0
10859580,2718,a11b97fe,1.0
10859609,2747,a11b97fe,4.0
10863338,2718,6cab3b20,7.0
10867097,2719,df065e0c,4.0
10867130,2752,df065e0c,2.0
10870856,2720,87cc7cda,1.0
10870876,2740,87cc7cda,7.0
10874614,2720,9f1527ac,2.0
10878374,2722,ca805926,2.0
10878384,2732,ca805926,2.0
10878391,2739,ca805926,2.0
10882134,2724,6d4af9c,203.0
10885893,2725,c6761a6a,2.0
10889652,2726,3f98ba70,2.0
10893411,2727,af07dfa4,10.0
10897170,2728,af6caa83,1.0
10897185,2743,af6caa83,2.0
10900930,2730,4f5efbb0,2.0
10900932,2732,4f5efbb0,1.0
10900933,2733,4f5efbb0,2.0
10900935,2735,4f5efbb0,2.0
10904689,2731,474eb169,1.0
10908447,2731,8dbcb809,2.0
10912206,2732,ff7e1b06,2.0
10915966,2734,2b706222,1.0
10915968,2736,2b706222,17.0
10915984,2752,2b706222,8.0
10919724,2734,b05be104,1.0
10923484,2736,629e5acb,1.0
10927243,2737,92082766,1.0
10931001,2737,2741e106,2.0
10934763,2741,e50f17f0,2.0
10938522,2742,460f0fb6,19.0
10942283,2745,71d39f0a,1.0
10942288,2750,71d39f0a,2.0
10946041,2745,dd49b1a1,7.0
10946046,2750,dd49b1a1,2.0
10949800,2746,8c7fe24,7.0
10953561,2749,aa4e8137,1.0
10957325,2755,fb970b71,200.0
10961084,2756,9572f66b,1.0
10961111,2783,9572f66b,2.0
10961142,2814,9572f66b,2.0
10961165,2837,9572f66b,8.0
10961246,2918,9572f66b,2.0
10964842,2756,f94c2520,2.0
10964903,2817,f94c2520,6.0
10964915,2829,f94c2520,1.0
10964931,2845,f94c2520,1.0
10968600,2756,3f053e5d,6.0
10968725,2881,3f053e5d,2.0
10972358,2756,fa11f62,6.0
10972389,2787,fa11f62,6.0
10972411,2809,fa11f62,7.0
10976116,2756,47be1c50,6.0
10976129,2769,47be1c50,7.0
10976181,2821,47be1c50,2.0
10976203,2843,47be1c50,1.0
10979875,2757,4d20315a,7.0
10979882,2764,4d20315a,1.0
10979954,2836,4d20315a,2.0
10979964,2846,4d20315a,16.0
10979973,2855,4d20315a,2.0
10983633,2757,b07fa5fc,1.0
10983654,2778,b07fa5fc,1.0
10983658,2782,b07fa5fc,1.0
10983663,2787,b07fa5fc,1.0
10983713,2837,b07fa5fc,1.0
10983971,3095,b07fa5fc,1.0
10987391,2757,b7760d20,7.0
10991150,2758,6160a680,2.0
10991238,2846,6160a680,16.0
10994908,2758,62e472ee,1.0
10994980,2830,62e472ee,2.0
10994992,2842,62e472ee,2.0
10998667,2759,1a271848,4.0
11002425,2759,b68e670f,1.0
11002550,2884,b68e670f,6.0
11002578,2912,b68e670f,2.0
11006183,2759,e34c24ac,4.0
11006212,2788,e34c24ac,1.0
11006227,2803,e34c24ac,1.0
11006239,2815,e34c24ac,7.0
11009942,2760,dbde6b3c,6.0
11013700,2760,1b947f05,6.0
11017458,2760,a7bf1c8f,6.0
11017526,2828,a7bf1c8f,2.0
11021216,2760,ea5f8c3c,6.0
11021217,2761,ea5f8c3c,6.0
11024975,2761,5d4cd06b,6.0
11025019,2805,5d4cd06b,22.0
11025255,3041,5d4cd06b,4.0
11028733,2761,49d51166,1.0
11032491,2761,13de65bc,2.0
11036250,2762,20c0b86d,6.0
11036262,2774,20c0b86d,1.0
11036284,2796,20c0b86d,1.0
11036420,2932,20c0b86d,1.0
11040008,2762,800f7927,6.0
11043767,2763,8fed1344,22.0
11043781,2777,8fed1344,2.0
11043842,2838,8fed1344,18.0
11043852,2848,8fed1344,2.0
11043853,2849,8fed1344,6.0
11043858,2854,8fed1344,1.0
11047525,2763,4728a907,1.0
11051283,2763,4aa31c9a,22.0
11051290,2770,4aa31c9a,2.0
11051298,2778,4aa31c9a,2.0
11051320,2800,4aa31c9a,1.0
11051349,2829,4aa31c9a,1.0
11055042,2764,de7a13b,7.0
11058800,2764,fc0333a5,7.0
11058801,2765,fc0333a5,1.0
11058821,2785,fc0333a5,1.0
11058823,2787,fc0333a5,6.0
11058825,2789,fc0333a5,2.0
11058830,2794,fc0333a5,2.0
11058944,2908,fc0333a5,1.0
11062559,2765,17eabed,2.0
11062588,2794,17eabed,1.0
11062591,2797,17eabed,2.0
11062599,2805,17eabed,22.0
11062601,2807,17eabed,1.0
11062613,2819,17eabed,4.0
11062651,2857,17eabed,19.0
11062722,2928,17eabed,1.0
11062772,2978,17eabed,40.0
11063003,3209,17eabed,2.0
11066317,2765,185ba609,62.0
11066339,2787,185ba609,6.0
11066340,2788,185ba609,1.0
11066393,2841,185ba609,8.0
11066399,2847,185ba609,14.0
11066401,2849,185ba609,6.0
11066597,3045,185ba609,2.0
11066610,3058,185ba609,23.0
11066653,3101,185ba609,1.0
11070076,2766,c6baff5d,9.0
11070077,2767,c6baff5d,6.0
11070080,2770,c6baff5d,2.0
11070081,2771,c6baff5d,7.0
11073834,2766,de89714f,2.0
11073878,2810,de89714f,4.0
11073915,2847,de89714f,14.0
11077592,2766,7ff8ba01,9.0
11077593,2767,7ff8ba01,6.0
11077664,2838,7ff8ba01,18.0
11081350,2766,bedebae,2.0
11081369,2785,bedebae,1.0
11085110,2768,ebaea3c2,14.0
11085150,2808,ebaea3c2,26.0
11088868,2768,595e5c5f,14.0
11092627,2769,d4513c6e,2.0
11092633,2775,d4513c6e,1.0
11092638,2780,d4513c6e,2.0
11096386,2770,daf2e8d2,1.0
11100145,2771,8ad73406,2.0
11100177,2803,8ad73406,2.0
11100200,2826,8ad73406,4.0
11103904,2772,c778956a,7.0
11103916,2784,c778956a,7.0
11103933,2801,c778956a,239.0
11103940,2808,c778956a,2.0
11104066,2934,c778956a,1.0
11107662,2772,804d25b1,1.0
11107669,2779,804d25b1,2.0
11111420,2772,6b683edd,7.0
11115179,2773,944b143a,1.0
11115197,2791,944b143a,6.0
11115211,2805,944b143a,1.0
11118937,2773,960daa63,7.0
11122696,2774,3d8b598e,37.0
11123053,3131,3d8b598e,1.0
11126454,2774,a32e5076,37.0
11126464,2784,a32e5076,7.0
11126475,2795,a32e5076,7.0
11126491,2811,a32e5076,43.0
11126499,2819,a32e5076,4.0
11126500,2820,a32e5076,1.0
11126521,2841,a32e5076,8.0
11130213,2775,b1bdcfcb,1.0
11133972,2776,39a3d5a2,1.0
11133980,2784,39a3d5a2,2.0
11133985,2789,39a3d5a2,1.0
11134016,2820,39a3d5a2,2.0
11137731,2777,95897e0d,1.0
11137746,2792,95897e0d,2.0
11141489,2777,37d4e8df,2.0
11141508,2796,37d4e8df,1.0
11145249,2779,d7adb48e,2.0
11145250,2780,d7adb48e,11.0
11145263,2793,d7adb48e,7.0
11145291,2821,d7adb48e,7.0
11149007,2779,120d5289,1.0
11149014,2786,120d5289,26.0
11149050,2822,120d5289,1.0
11152767,2781,a1b83b53,2.0
11152781,2795,a1b83b53,7.0
11152796,2810,a1b83b53,4.0
11152799,2813,a1b83b53,2.0
11156526,2782,ed43455f,1.0
11156543,2799,ed43455f,1.0
11156572,2828,ed43455f,1.0
11160285,2783,e1309aed,2.0
11160306,2804,e1309aed,6.0
11160324,2822,e1309aed,1.0
11160375,2873,e1309aed,2.0
11164044,2784,1ddc6906,7.0
11164062,2802,1ddc6906,2.0
11167804,2786,2210b363,7.0
11171565,2789,5c75261f,2.0
11175324,2790,193c2885,1.0
11175391,2857,193c2885,19.0
11175392,2858,193c2885,149.0
11175418,2884,193c2885,6.0
11175419,2885,193c2885,2.0
11175421,2887,193c2885,1.0
11175426,2892,193c2885,7.0
11175622,3088,193c2885,2.0
11175650,3116,193c2885,2.0
11179082,2790,9ca99354,1.0
11179133,2841,9ca99354,2.0
11179183,2891,9ca99354,1.0
11179187,2895,9ca99354,1.0
11179206,2914,9ca99354,2.0
11179213,2921,9ca99354,1.0
11182841,2791,e6f1ebbb,6.0
11182842,2792,e6f1ebbb,6.0
11182868,2818,e6f1ebbb,1.0
11186599,2791,6f5c969f,6.0
11186600,2792,6f5c969f,6.0
11186660,2852,6f5c969f,1.0
11186843,3035,6f5c969f,33.0
11186847,3039,6f5c969f,7.0
11186892,3084,6f5c969f,7.0
11190359,2793,6045749a,2.0
11190364,2798,6045749a,7.0
11194117,2793,fc6e1ab1,7.0
11194128,2804,fc6e1ab1,6.0
11197877,2795,f4bfcc33,7.0
11197897,2815,f4bfcc33,1.0
11197913,2831,f4bfcc33,1.0
11201637,2797,c57c77a5,2.0
11205396,2798,b1663c8,19.0
11209154,2798,8c924f4c,1.0
11212912,2798,bdeba42,2.0
11212914,2800,bdeba42,1.0
11216671,2799,c9c1ffc,1.0
11216716,2844,c9c1ffc,18.0
11216725,2853,c9c1ffc,2.0
11216736,2864,c9c1ffc,1.0
11216773,2901,c9c1ffc,31.0
11220431,2801,ef74f67c,239.0
11224190,2802,93de0a0,2.0
11227950,2804,4ce09b3,1.0
11227996,2850,4ce09b3,4.0
11231710,2806,a443946f,2.0
11231738,2834,a443946f,2.0
11231753,2849,a443946f,2.0
11235468,2806,4a4df543,4.0
11235474,2812,4a4df543,2.0
11239226,2806,9c0c63ca,4.0
11242985,2807,7b18fb82,1.0
11246744,2808,a202d398,26.0
11246754,2818,a202d398,6.0
11246755,2819,a202d398,10.0
11246774,2838,a202d398,1.0
11250503,2809,86010f0f,7.0
11250510,2816,86010f0f,1.0
11250532,2838,86010f0f,2.0
11250571,2877,86010f0f,1.0
11250629,2935,86010f0f,1.0
11250634,2940,86010f0f,4.0
11250635,2941,86010f0f,13.0
11250652,2958,86010f0f,4.0
11250677,2983,86010f0f,1.0
11250728,3034,86010f0f,2.0
11250736,3042,86010f0f,2.0
11250825,3131,86010f0f,1.0
11250841,3147,86010f0f,2.0
11250850,3156,86010f0f,1.0
11250866,3172,86010f0f,1.0
11254263,2811,8a45bdec,1.0
11254268,2816,8a45bdec,1.0
11254318,2866,8a45bdec,1.0
11254342,2890,8a45bdec,2.0
11258021,2811,6cd10720,43.0
11258080,2870,6cd10720,10.0
11261780,2812,ffe38b0e,2.0
11261792,2824,ffe38b0e,1.0
11261812,2844,ffe38b0e,18.0
11262047,3079,ffe38b0e,2.0
11262066,3098,ffe38b0e,6.0
11262081,3113,ffe38b0e,15.0
11262090,3122,ffe38b0e,2.0
11262091,3123,ffe38b0e,16.0
11265539,2813,4c0cb2b4,26.0
11265561,2835,4c0cb2b4,1.0
11269297,2813,f924e8e,26.0
11269336,2852,f924e8e,23.0
11273057,2815,bc7426c0,7.0
11273063,2821,bc7426c0,7.0
11276817,2817,ac37b273,6.0
11280576,2818,3a2701cc,6.0
11280582,2824,3a2701cc,11.0
11284339,2823,513947cf,72.0
11288097,2823,d0b82c19,72.0
11288101,2827,d0b82c19,2.0
11288114,2840,d0b82c19,2.0
11291856,2824,e398cd6d,11.0
11291867,2835,e398cd6d,1.0
11291881,2849,e398cd6d,1.0
11295615,2825,6e3b1813,6.0
11295616,2826,6e3b1813,16.0
11295733,2943,6e3b1813,8.0
11299373,2825,8e4b15b6,6.0
11303134,2828,88e4bb98,2.0
11303156,2850,88e4bb98,4.0
11303463,3157,88e4bb98,6.0
11306894,2830,f3db59de,40.0
11310652,2830,a3c0b9af,40.0
11310658,2836,a3c0b9af,2.0
11314411,2831,756fc6ff,2.0
11314427,2847,756fc6ff,14.0
11318170,2832,5e28a5d,1.0
11318174,2836,5e28a5d,1.0
11321928,2832,9b61a7d3,1.0
11325687,2833,5cdffdf,1.0
11329446,2834,174b15f8,2.0
11333204,2834,d2682717,1.0
11336965,2837,9b52f63f,8.0
11340723,2837,cbf9934a,8.0
11340781,2895,cbf9934a,2.0
11344483,2839,1e573f3,4.0
11348241,2839,629c2e60,4.0
11352000,2840,d344a4f9,1.0
11355760,2842,25f7f266,1.0
11355773,2855,25f7f266,1.0
11355797,2879,25f7f266,1.0
11359518,2842,9675f6ed,4.0
11363277,2843,66e38b40,1.0
11367038,2846,11e4bbd6,2.0
11370796,2846,d505e30e,1.0
11374556,2848,ec669745,2.0
11378317,2851,fdd00490,2.0
11382076,2852,17a5fc21,23.0
11385835,2853,40d3d849,2.0
11389595,2855,43b9e5fe,2.0
11389600,2860,43b9e5fe,2.0
11393354,2856,d286cece,2.0
11397112,2856,a14ede7c,2.0
11400871,2857,6e477820,9.0
11400875,2861,6e477820,2.0
11400876,2862,6e477820,6.0
11400904,2890,6e477820,1.0
11404630,2858,4422c4c8,2.0
11404654,2882,4422c4c8,1.0
11404699,2927,4422c4c8,1.0
11408388,2858,61b92208,18.0
11408442,2912,61b92208,6.0
11408478,2948,61b92208,4.0
11408509,2979,61b92208,2.0
11408543,3013,61b92208,2.0
11408684,3154,61b92208,2.0
11412147,2859,16be129e,4.0
11412167,2879,16be129e,15.0
11412195,2907,16be129e,4.0
11412227,2939,16be129e,1.0
11412232,2944,16be129e,1.0
11412328,3040,16be129e,1.0
11412353,3065,16be129e,1.0
11412456,3168,16be129e,8.0
11412481,3193,16be129e,2.0
11412503,3215,16be129e,1.0
11415905,2859,1bf95611,2.0
11419663,2859,af95564e,4.0
11423422,2860,99b59060,2.0
11427180,2860,19151511,1.0
11430939,2861,fc417b16,13.0
11431000,2922,fc417b16,2.0
11434697,2861,e1e04f91,13.0
11434751,2915,e1e04f91,1.0
11438456,2862,f51f96f2,2.0
11438464,2870,f51f96f2,10.0
11442214,2862,c680ff45,6.0
11445973,2863,a0aa8418,2.0
11449731,2863,e3d3c00f,2.0
11453490,2864,7e9f20a8,2.0
11457249,2865,70d63555,1.0
11457276,2892,70d63555,2.0
11461007,2865,8964991c,14.0
11461013,2871,8964991c,8.0
11464766,2866,e459bc3b,6.0
11468525,2867,e7f513b,60.0
11468546,2888,e7f513b,1.0
11472283,2867,8238de21,208.0
11472334,2918,8238de21,2.0
11476041,2867,6dc5e458,208.0
11476053,2879,6dc5e458,2.0
11476100,2926,6dc5e458,8.0
11479800,2868,93b93480,1.0
11483558,2868,128e8661,22.0
11487316,2868,f15c7bdc,22.0
11487317,2869,f15c7bdc,26.0
11491075,2869,76e24365,2.0
11494835,2871,f4ccb5e2,1.0
11494839,2875,f4ccb5e2,2.0
11498593,2871,866c323e,8.0
11498635,2913,866c323e,6.0
11502352,2872,efeb12df,5.0
11506110,2872,adb784d2,54.0
11506114,2876,adb784d2,2.0
11509868,2872,6ab664a1,54.0
11509897,2901,6ab664a1,127.0
11513627,2873,8e6d31c0,2.0
11513655,2901,8e6d31c0,1.0
11513657,2903,8e6d31c0,2.0
11517386,2874,697fe19e,1.0
11517390,2878,697fe19e,1.0
11517415,2903,697fe19e,2.0
11521145,2875,17000cbf,1.0
11524904,2876,7b9b2f6a,2.0
11524919,2891,7b9b2f6a,1.0
11524950,2922,7b9b2f6a,199.0
11528663,2877,17425029,1.0
11528715,2929,17425029,4.0
11532422,2878,8eeee528,1.0
11536181,2879,cc945753,15.0
11539940,2880,480b4b1a,1.0
11543698,2880,865b4b4a,1.0
11543728,2910,865b4b4a,1.0
11543733,2915,865b4b4a,2.0
11543735,2917,865b4b4a,1.0
11547457,2881,a3fe850a,7.0
11547478,2902,a3fe850a,16.0
11551215,2881,eb666e6d,45.0
11551227,2893,eb666e6d,1.0
11554973,2881,668eb671,45.0
11558733,2883,7e15a5b4,2.0
11562491,2883,1db15437,15.0
11562493,2885,1db15437,2.0
11562494,2886,1db15437,12.0
11562519,2911,1db15437,1.0
11566249,2883,dab0b444,15.0
11570009,2885,7d105c3,1.0
11570023,2899,7d105c3,5.0
11570024,2900,7d105c3,1.0
11570025,2901,7d105c3,2.0
11573769,2887,7502fbce,1.0
11577528,2888,26f0e6c5,2.0
11581287,2889,4b4e032f,2.0
11581318,2920,4b4e032f,2.0
11585045,2889,3cc3b6a5,2.0
11588804,2890,d48c907e,2.0
11588818,2904,d48c907e,24.0
11588829,2915,d48c907e,2.0
11592564,2892,b9d5d99c,7.0
11592589,2917,b9d5d99c,2.0
11596323,2893,8c2b8f99,2.0
11596340,2910,8c2b8f99,2.0
11600081,2893,dfffa2c1,2.0
11600082,2894,dfffa2c1,13.0
11600083,2895,dfffa2c1,6.0
11603840,2894,8127c674,1.0
11607598,2894,1ac2d4ce,193.0
11611358,2896,90b139c1,1.0
11615116,2896,d0e94d03,1.0
11618875,2897,d7851bd,2.0
11618891,2913,d7851bd,1.0
11618899,2921,d7851bd,2.0
11622633,2897,e8232658,1.0
11622645,2909,e8232658,2.0
11622659,2923,e8232658,2.0
11626391,2897,cf5dd26c,7.0
11630149,2897,b3047be,7.0
11633908,2898,1f521af0,7.0
11637666,2898,8be3bb1e,1.0
11641424,2898,cf52dfab,7.0
11645183,2899,841df513,2.0
11648941,2899,c6eb9e47,5.0
11652700,2900,3f254618,2.0
11652725,2925,3f254618,2.0
11652728,2928,3f254618,2.0
11656459,2901,7d12a532,127.0
11660218,2902,92b5db0e,16.0
11660232,2916,92b5db0e,76.0
11663977,2903,266b2afe,1.0
11667736,2904,3063d34,24.0
11667751,2919,3063d34,1.0
11667762,2930,3063d34,2.0
11671495,2905,68625312,6.0
11671496,2906,68625312,4.0
11675254,2906,ec49f6e2,1.0
11679013,2907,3a82f152,4.0
11682772,2908,30f6cc0,1.0
11682790,2926,30f6cc0,8.0
11686533,2911,28eaf2ac,2.0
11690292,2912,225baa24,6.0
11690311,2931,225baa24,9.0
11694051,2913,237729ca,2.0
11697810,2914,5a4578b7,2.0
11701568,2914,108a708b,1.0
11705328,2916,95d81f17,76.0
11705342,2930,95d81f17,16.0
11709086,2916,89aa0880,70.0
11712845,2917,f9e9d5be,2.0
11712858,2930,f9e9d5be,16.0
11716605,2919,931cc41e,2.0
11716611,2925,931cc41e,1.0
11716613,2927,931cc41e,2.0
11720363,2919,9e6ab1f3,2.0
11724122,2920,fee2ebd,2.0
11727881,2921,eebbf102,2.0
11727882,2922,eebbf102,1.0
11731640,2922,5035bc64,199.0
11735399,2923,b06395b7,63.0
11739157,2923,fb2cbf0f,63.0
11739162,2928,fb2cbf0f,24.0
11742916,2924,f31ac585,14.0
11746674,2924,92f88a5f,14.0
11750433,2925,c148cbc2,2.0
11754194,2928,f2522aae,24.0
11757953,2929,b5fc564e,4.0
11761713,2931,fa0674f7,9.0
11765472,2932,8715749f,123.0
11769231,2933,c64ee214,2.0
11769407,3109,c64ee214,2.0
11772989,2933,5f9f0099,2.0
11773064,3008,5f9f0099,40.0
11773126,3070,5f9f0099,1.0
11776749,2935,88fd0c1c,1.0
11776768,2954,88fd0c1c,7.0
11776902,3088,88fd0c1c,2.0
11776907,3093,88fd0c1c,1.0
11776912,3098,88fd0c1c,21.0
11776962,3148,88fd0c1c,2.0
11780508,2936,b53534b6,15.0
11784266,2936,bb391651,6.0
11784269,2939,bb391651,2.0
11788024,2936,9b781057,2.0
11788035,2947,9b781057,2.0
11788077,2989,9b781057,1.0
11788124,3036,9b781057,2.0
11788182,3094,9b781057,2.0
11788194,3106,9b781057,10.0
11791783,2937,b2fd1414,7.0
11795541,2937,b0bbaa4d,2.0
11799299,2937,b5e29e63,7.0
11803058,2938,4377f8af,24.0
11803234,3114,4377f8af,18.0
11806816,2938,80892a00,24.0
11806841,2963,80892a00,1.0
11806875,2997,80892a00,2.0
11810574,2938,76b0f983,2.0
11810742,3106,76b0f983,10.0
11814334,2940,aebf117b,1.0
11818092,2940,aa88fa2d,2.0
11818110,2958,aa88fa2d,1.0
11818249,3097,aa88fa2d,2.0
11818261,3109,aa88fa2d,2.0
11818264,3112,aa88fa2d,1.0
11821850,2940,1719af1e,4.0
11825609,2941,eec155ea,2.0
11825793,3125,eec155ea,1.0
11829368,2942,5b3b559a,7.0
11833126,2942,96df8779,7.0
11836884,2942,1a8ba4a,2.0
11836950,3008,1a8ba4a,40.0
11837000,3058,1a8ba4a,1.0
11837041,3099,1a8ba4a,1.0
11840643,2943,75dac434,2.0
11844401,2943,c5fa2482,8.0
11848160,2944,12409b30,1.0
11851919,2945,c2320420,2.0
11855677,2945,af7d7b4c,2.0
11859436,2946,3381ab97,2.0
11863195,2947,65950a71,2.0
11863198,2950,65950a71,2.0
11866954,2948,68d66666,4.0
11866956,2950,68d66666,1.0
11870712,2948,7a63c988,1.0
11870755,2991,7a63c988,2.0
11874471,2949,95a39865,5.0
11874508,2986,95a39865,7.0
11874590,3068,95a39865,5.0
11878229,2949,3a79e1dc,5.0
11881987,2949,899f8992,1.0
11881997,2959,899f8992,1.0
11885746,2950,4859f1fc,2.0
11889505,2951,53141459,1.0
11889563,3009,53141459,6.0
11893264,2952,a5df1e48,7.0
11897022,2952,691b15b3,7.0
11897038,2968,691b15b3,39.0
11897065,2995,691b15b3,2.0
11897169,3099,691b15b3,7.0
11900780,2952,caac9df,1.0
11904539,2953,c78ac035,4.0
11904565,2979,c78ac035,14.0
11904566,2980,c78ac035,19.0
11904567,2981,c78ac035,1.0
11904589,3003,c78ac035,1.0
11908297,2953,1962c895,4.0
11908303,2959,1962c895,1.0
11912056,2954,ffcc6664,7.0
11915814,2954,60c62cbf,1.0
11915825,2965,60c62cbf,2.0
11915850,2990,60c62cbf,1.0
11915874,3014,60c62cbf,1.0
11915883,3023,60c62cbf,1.0
11915908,3048,60c62cbf,4.0
11915919,3059,60c62cbf,2.0
11919573,2955,a6c42e85,2.0
11919644,3026,a6c42e85,4.0
11919682,3064,a6c42e85,2.0
11919687,3069,a6c42e85,1.0
11923331,2955,a57afaf3,2.0
11927090,2956,176da966,2.0
11930848,2956,b415edae,1.0
11934606,2956,a00fec6e,2.0
11934671,3021,a00fec6e,43.0
11934706,3056,a00fec6e,38.0
11938365,2957,1d8bd8e2,1.0
11938368,2960,1d8bd8e2,2.0
11942124,2958,bc70dc6,4.0
11942212,3046,bc70dc6,7.0
11945882,2958,4530f74e,2.0
11945924,3000,4530f74e,5.0
11945940,3016,4530f74e,2.0
11945948,3024,4530f74e,1.0
11949642,2960,4012dcfa,2.0
11953401,2961,c0930254,1.0
11953411,2971,c0930254,1.0
11953480,3040,c0930254,2.0
11957159,2961,73016c62,1.0
11957216,3018,73016c62,2.0
11960918,2962,5332240a,13.0
11960981,3025,5332240a,1.0
11961022,3066,5332240a,2.0
11961027,3071,5332240a,2.0
11964676,2962,46bd72d4,13.0
11964713,2999,46bd72d4,4.0
11968435,2963,c312dd38,7.0
11972194,2964,e9871fe,1.0
11972228,2998,e9871fe,2.0
11975952,2964,c9fdfd48,1.0
11976034,3046,c9fdfd48,7.0
11979711,2965,2b2cf699,1.0
11979748,3002,2b2cf699,2.0
11983469,2965,b10497f6,2.0
11987228,2966,27602231,1.0
11987236,2974,27602231,52.0
11987391,3129,27602231,154.0
11990986,2966,309f9058,2.0
11990997,2977,309f9058,2.0
11994744,2966,1096d828,2.0
11998503,2967,f09190e1,1.0
11998569,3033,f09190e1,2.0
11998603,3067,f09190e1,1.0
12002261,2967,bc3fa76f,2.0
12006020,2968,61461a1e,2.0
12009778,2968,f2309695,19.0
12013536,2968,223f5e09,39.0
12017295,2969,6bebea35,1.0
12017411,3085,6bebea35,28.0
12021053,2969,1a55a,1.0
12021223,3139,1a55a,1.0
12021233,3149,1a55a,2.0
12021249,3165,1a55a,1.0
12021264,3180,1a55a,2.0
12021286,3202,1a55a,2.0
12024812,2970,599a53ee,2.0
12024914,3072,599a53ee,7.0
12024957,3115,599a53ee,7.0
12028571,2971,da09ec79,2.0
12032330,2972,edef7cdd,6.0
12036088,2972,c9b9e9c8,6.0
12039846,2972,4ee6356f,2.0
12039913,3039,4ee6356f,7.0
12043604,2972,8796a077,6.0
12047363,2973,70f7f662,1.0
12051121,2973,f229addc,2.0
12051122,2974,f229addc,2.0
12051140,2992,f229addc,1.0
12051229,3081,f229addc,2.0
12054879,2973,a540faeb,2.0
12058638,2974,a41d747f,52.0
12062397,2975,33d39dbc,1.0
12062423,3001,33d39dbc,2.0
12066155,2975,1e5ff3e,1.0
12069914,2976,f5de8664,6.0
12069934,2996,f5de8664,2.0
12073672,2976,12a83aff,1.0
12073753,3057,12a83aff,2.0
12077431,2977,d27dca65,2.0
12081189,2977,21246ec4,1.0
12081364,3152,21246ec4,2.0
12084948,2978,db2c3e63,1.0
12088706,2978,fe0e0c53,40.0
12092465,2979,aa6318f6,14.0
