,id,gameTurn,player,value
50171861,2561,PREFLOP,68525795,1.0
50171865,2565,PREFLOP,68525795,2.0
50190608,2518,PREFLOP,8e6a4c33,7.0
50190674,2584,PREFLOP,8e6a4c33,7.0
50198190,2584,FLOP,8e6a4c33,12.0
50201948,2584,TURN,8e6a4c33,30.0
50205706,2584,RIVER,8e6a4c33,100.0
50209399,2519,PREFLOP,8c6eaefc,1.0
50228190,2520,PREFLOP,e3b0c51c,2.0
50235706,2520,FLOP,e3b0c51c,0.0
50246981,2521,PREFLOP,6bd683fb,1.0
50265773,2523,PREFLOP,e6d9e3ca,6.0
50265863,2613,PREFLOP,e6d9e3ca,1.0
50273289,2523,FLOP,e6d9e3ca,12.0
50277047,2523,TURN,e6d9e3ca,28.0
50284563,2523,PREFLOP,f0996c18,6.0
50292079,2523,FLOP,f0996c18,12.0
50295837,2523,TURN,f0996c18,28.0
50299595,2523,RIVER,f0996c18,0.0
50303354,2524,PREFLOP,77e6c8fa,2.0
50322144,2524,PREFLOP,319ddf1c,2.0
50333418,2524,TURN,319ddf1c,0.0
50340935,2525,PREFLOP,f4e9d0da,4.0
50340964,2554,PREFLOP,f4e9d0da,6.0
50348451,2525,FLOP,f4e9d0da,0.0
50348480,2554,FLOP,f4e9d0da,9.0
50359725,2525,PREFLOP,befd28c5,4.0
50378517,2527,PREFLOP,46547e16,1.0
50378587,2597,PREFLOP,46547e16,2.0
50378609,2619,PREFLOP,46547e16,7.0
50386125,2619,FLOP,46547e16,0.0
50397308,2528,PREFLOP,898b4520,2.0
50397315,2535,PREFLOP,898b4520,2.0
50416099,2529,PREFLOP,808e8713,4.0
50416132,2562,PREFLOP,808e8713,6.0
50416133,2563,PREFLOP,808e8713,7.0
50434891,2531,PREFLOP,7d960c29,1.0
50453682,2532,PREFLOP,3315f0d9,1.0
50453692,2542,PREFLOP,3315f0d9,2.0
50453751,2601,PREFLOP,3315f0d9,2.0
50472472,2532,PREFLOP,7afbc830,2.0
50472498,2558,PREFLOP,7afbc830,4.0
50487530,2558,RIVER,7afbc830,0.0
50491263,2533,PREFLOP,a30f09f3,1.0
50510056,2536,PREFLOP,498155a,2.0
50510136,2616,PREFLOP,498155a,7.0
50510138,2618,PREFLOP,498155a,2.0
50517652,2616,FLOP,498155a,11.0
50528847,2537,PREFLOP,6a8d4579,7.0
50528895,2585,PREFLOP,6a8d4579,2.0
50536411,2585,FLOP,6a8d4579,0.0
50547637,2537,PREFLOP,e1f86c,28.0
50566428,2538,PREFLOP,9c818f00,2.0
50566516,2626,PREFLOP,9c818f00,14.0
50574032,2626,FLOP,9c818f00,0.0
50585218,2538,PREFLOP,9d639d72,2.0
50604009,2539,PREFLOP,93986d05,1.0
50622800,2540,PREFLOP,d8bc26bf,2.0
50622813,2553,PREFLOP,d8bc26bf,1.0
50641590,2540,PREFLOP,1818db5f,7.0
50660380,2540,PREFLOP,1bc263ec,7.0
50667896,2540,FLOP,1bc263ec,11.0
50679171,2541,PREFLOP,4a8b14eb,1.0
50679229,2599,PREFLOP,4a8b14eb,1.0
50697963,2543,PREFLOP,1a1c3990,4.0
50716754,2544,PREFLOP,e6bbc719,2.0
50735545,2545,PREFLOP,80f39897,2.0
50754335,2545,PREFLOP,106cfd43,2.0
50773126,2546,PREFLOP,62229346,1.0
50791916,2546,PREFLOP,c0abec55,2.0
50791930,2560,PREFLOP,c0abec55,2.0
50810707,2547,PREFLOP,514c3c5a,1.0
50810720,2560,PREFLOP,514c3c5a,2.0
50810731,2571,PREFLOP,514c3c5a,1.0
50810769,2609,PREFLOP,514c3c5a,1.0
50810772,2612,PREFLOP,514c3c5a,1.0
50829498,2548,PREFLOP,469aef8a,2.0
50829503,2553,PREFLOP,469aef8a,1.0
50829531,2581,PREFLOP,469aef8a,2.0
50848289,2549,PREFLOP,61a64728,1.0
50867079,2549,PREFLOP,7b39a207,2.0
50867151,2621,PREFLOP,7b39a207,46.0
50885869,2549,PREFLOP,e887f706,2.0
50885899,2579,PREFLOP,e887f706,1.0
50904660,2550,PREFLOP,c3e9291,1.0
50904687,2577,PREFLOP,c3e9291,4.0
50923451,2551,PREFLOP,9a0e596b,1.0
50942241,2551,PREFLOP,52306b4e,9.0
50949757,2551,FLOP,52306b4e,0.0
50961032,2552,PREFLOP,2099bd66,2.0
50979825,2555,PREFLOP,c7e65009,1.0
50998615,2555,PREFLOP,482a129f,17.0
51009889,2555,TURN,482a129f,6.0
51013647,2555,RIVER,482a129f,41.0
51017406,2556,PREFLOP,e49f5d93,2.0
51024922,2556,FLOP,e49f5d93,0.0
51036198,2558,PREFLOP,96f14bd3,2.0
51036214,2574,PREFLOP,96f14bd3,1.0
51036261,2621,PREFLOP,96f14bd3,7.0
51054989,2559,PREFLOP,46accc8,2.0
51055023,2593,PREFLOP,46accc8,2.0
51055028,2598,PREFLOP,46accc8,7.0
51062544,2598,FLOP,46accc8,16.0
51073782,2562,PREFLOP,e9825d59,1.0
51092576,2566,PREFLOP,b9dc714,2.0
51092588,2578,PREFLOP,b9dc714,7.0
51100104,2578,FLOP,b9dc714,0.0
51111366,2566,PREFLOP,7db6746c,2.0
51111375,2575,PREFLOP,7db6746c,2.0
51130157,2567,PREFLOP,8477fa7,1.0
51148947,2567,PREFLOP,4c469e16,2.0
51167737,2567,PREFLOP,1bde53a7,2.0
51167738,2568,PREFLOP,1bde53a7,18.0
51186528,2568,PREFLOP,ce97dc4a,18.0
51205322,2572,PREFLOP,57594d98,1.0
51224113,2573,PREFLOP,b990ecdc,2.0
51242906,2576,PREFLOP,a701a1a9,1.0
51261696,2576,PREFLOP,292ff14d,1.0
51280491,2581,PREFLOP,c54e0789,18.0
51299282,2582,PREFLOP,eba6c7d3,9.0
51306798,2582,FLOP,eba6c7d3,8.0
51318073,2583,PREFLOP,13aa75bb,15.0
51336865,2585,PREFLOP,598ddc48,1.0
51355655,2585,PREFLOP,df7b1fff,2.0
51355693,2623,PREFLOP,df7b1fff,1.0
51374446,2586,PREFLOP,19fac92d,1.0
51393236,2586,PREFLOP,c70ef1c6,7.0
51393248,2598,PREFLOP,c70ef1c6,2.0
51400752,2586,FLOP,c70ef1c6,5.0
51404510,2586,TURN,c70ef1c6,9.0
51412026,2586,PREFLOP,d872b723,7.0
51419542,2586,FLOP,d872b723,5.0
51423300,2586,TURN,d872b723,9.0
51430817,2587,PREFLOP,5dac15b5,2.0
51430821,2591,PREFLOP,5dac15b5,2.0
51449608,2588,PREFLOP,dcffcb91,1.0
51449622,2602,PREFLOP,dcffcb91,7.0
51449630,2610,PREFLOP,dcffcb91,2.0
51468398,2588,PREFLOP,ff485797,2.0
51487189,2589,PREFLOP,4d82bc37,2.0
51505979,2589,PREFLOP,6641062d,2.0
51524770,2590,PREFLOP,8fea7a92,1.0
51524806,2626,PREFLOP,8fea7a92,14.0
51543560,2590,PREFLOP,9d8b3cbd,2.0
51562350,2590,PREFLOP,6246ff83,7.0
51562379,2619,PREFLOP,6246ff83,7.0
51573624,2590,TURN,6246ff83,0.0
51581142,2592,PREFLOP,fd4ddeca,1.0
51599933,2593,PREFLOP,c4c8793e,1.0
51618723,2593,PREFLOP,d989463,9.0
51629997,2593,TURN,d989463,16.0
51633755,2593,RIVER,d989463,27.0
51637513,2593,PREFLOP,a6819708,9.0
51648787,2593,TURN,a6819708,16.0
51652545,2593,RIVER,a6819708,27.0
51656304,2594,PREFLOP,a40ff0db,6.0
51675095,2595,PREFLOP,273ca0f5,2.0
51682611,2595,FLOP,273ca0f5,4.0
51686369,2595,TURN,273ca0f5,12.0
51693887,2597,PREFLOP,d20273f0,1.0
51693893,2603,PREFLOP,d20273f0,1.0
51693894,2604,PREFLOP,d20273f0,7.0
51712677,2597,PREFLOP,7d5fbe31,2.0
51731469,2599,PREFLOP,88c5e21d,2.0
51750259,2599,PREFLOP,a5054366,2.0
51761533,2599,TURN,a5054366,0.0
51769054,2604,PREFLOP,6efdf9bb,7.0
51776570,2604,FLOP,6efdf9bb,0.0
51787847,2607,PREFLOP,c89d96df,1.0
51806638,2608,PREFLOP,498c146d,2.0
51825430,2610,PREFLOP,d9f28182,1.0
51844221,2611,PREFLOP,c36d64ad,1.0
51863011,2611,PREFLOP,239ebde0,6.0
51874285,2611,TURN,239ebde0,11.0
51878043,2611,RIVER,239ebde0,28.0
51881803,2613,PREFLOP,d54987ba,2.0
51900594,2614,PREFLOP,2f41d71d,2.0
51919384,2614,PREFLOP,b2c5fa15,2.0
51938175,2615,PREFLOP,65feb9c9,2.0
51956966,2616,PREFLOP,31b389a,7.0
51964482,2616,FLOP,31b389a,11.0
51968240,2616,TURN,31b389a,0.0
51975756,2616,PREFLOP,26b5c7a0,2.0
51994547,2617,PREFLOP,2da28dff,7.0
51994550,2620,PREFLOP,2da28dff,7.0
52002063,2617,FLOP,2da28dff,11.0
52002066,2620,FLOP,2da28dff,0.0
52013337,2617,PREFLOP,ba705477,2.0
52032127,2617,PREFLOP,264b0ccc,7.0
52032130,2620,PREFLOP,264b0ccc,7.0
52039643,2617,FLOP,264b0ccc,11.0
52050918,2618,PREFLOP,2e265991,2.0
52069711,2621,PREFLOP,75a076a3,46.0
52088502,2622,PREFLOP,7e9e154d,1.0
52107292,2622,PREFLOP,25557f0b,2.0
52126083,2623,PREFLOP,32727e55,1.0
52144875,2625,PREFLOP,d2402f66,2.0
52163667,2627,PREFLOP,4a11ed35,7.0
52163688,2648,PREFLOP,4a11ed35,2.0
52163707,2667,PREFLOP,4a11ed35,4.0
52163746,2706,PREFLOP,4a11ed35,8.0
52163754,2714,PREFLOP,4a11ed35,1.0
52163767,2727,PREFLOP,4a11ed35,10.0
52178699,2627,RIVER,4a11ed35,8.0
52182457,2627,PREFLOP,dd2b9572,2.0
52201247,2627,PREFLOP,1aebfd7f,7.0
52216279,2627,RIVER,1aebfd7f,8.0
52220038,2628,PREFLOP,59d0e5fe,1.0
52220069,2659,PREFLOP,59d0e5fe,7.0
52220070,2660,PREFLOP,59d0e5fe,6.0
52220086,2676,PREFLOP,59d0e5fe,7.0
52227585,2659,FLOP,59d0e5fe,12.0
52227586,2660,FLOP,59d0e5fe,5.0
52227602,2676,FLOP,59d0e5fe,9.0
52238829,2629,PREFLOP,6deccde9,1.0
52257619,2629,PREFLOP,d2b440c,2.0
52272651,2629,RIVER,d2b440c,3.0
52276409,2629,PREFLOP,19a8e979,2.0
52276470,2690,PREFLOP,19a8e979,4.0
52283986,2690,FLOP,19a8e979,0.0
52291441,2629,RIVER,19a8e979,3.0
52295199,2629,PREFLOP,e8e0cea8,2.0
52295236,2666,PREFLOP,e8e0cea8,2.0
52295260,2690,PREFLOP,e8e0cea8,2.0
52295323,2753,PREFLOP,e8e0cea8,1.0
52313990,2630,PREFLOP,1bac0bb6,6.0
52314011,2651,PREFLOP,1bac0bb6,2.0
52314012,2652,PREFLOP,1bac0bb6,6.0
52314033,2673,PREFLOP,1bac0bb6,2.0
52314072,2712,PREFLOP,1bac0bb6,7.0
52314073,2713,PREFLOP,1bac0bb6,1.0
52321528,2652,FLOP,1bac0bb6,10.0
52325286,2652,TURN,1bac0bb6,20.0
52332780,2630,PREFLOP,a773f9b8,6.0
52332834,2684,PREFLOP,a773f9b8,4.0
52351571,2631,PREFLOP,c336150d,1.0
52351645,2705,PREFLOP,c336150d,2.0
52351663,2723,PREFLOP,c336150d,7.0
52370361,2631,PREFLOP,62b86a98,2.0
52370364,2634,PREFLOP,62b86a98,1.0
52370367,2637,PREFLOP,62b86a98,1.0
52370380,2650,PREFLOP,62b86a98,4.0
52370395,2665,PREFLOP,62b86a98,1.0
52370414,2684,PREFLOP,62b86a98,2.0
52370458,2728,PREFLOP,62b86a98,1.0
52381654,2650,TURN,62b86a98,4.0
52385412,2650,RIVER,62b86a98,0.0
52389151,2631,PREFLOP,3dbc20fa,7.0
52407941,2631,PREFLOP,fd38a55f,7.0
52407949,2639,PREFLOP,fd38a55f,8.0
52408039,2729,PREFLOP,fd38a55f,2.0
52408045,2735,PREFLOP,fd38a55f,2.0
52408055,2745,PREFLOP,fd38a55f,7.0
52419215,2631,TURN,fd38a55f,0.0
52426732,2632,PREFLOP,2c08c784,2.0
52445522,2632,PREFLOP,c96ff86f,2.0
52445565,2675,PREFLOP,c96ff86f,2.0
52464313,2633,PREFLOP,66774abc,1.0
52483103,2633,PREFLOP,3ad1e4e3,2.0
52483109,2639,PREFLOP,3ad1e4e3,8.0
52483113,2643,PREFLOP,3ad1e4e3,1.0
52483149,2679,PREFLOP,3ad1e4e3,1.0
52501894,2634,PREFLOP,a8016e9a,2.0
52501903,2643,PREFLOP,a8016e9a,2.0
52501925,2665,PREFLOP,a8016e9a,2.0
52502002,2742,PREFLOP,a8016e9a,7.0
52502013,2753,PREFLOP,a8016e9a,2.0
52513199,2665,TURN,a8016e9a,5.0
52520684,2634,PREFLOP,4f906a2c,2.0
52539475,2635,PREFLOP,58128fc9,7.0
52539482,2642,PREFLOP,58128fc9,2.0
52539503,2663,PREFLOP,58128fc9,2.0
52539547,2707,PREFLOP,58128fc9,8.0
52546991,2635,FLOP,58128fc9,15.0
52547063,2707,FLOP,58128fc9,36.0
52550821,2707,TURN,58128fc9,0.0
52558265,2635,PREFLOP,6faa73b0,7.0
52558301,2671,PREFLOP,6faa73b0,4.0
52565781,2635,FLOP,6faa73b0,15.0
52577056,2636,PREFLOP,f1295e3e,7.0
52588330,2636,TURN,f1295e3e,0.0
52595846,2636,PREFLOP,71e99f12,2.0
52595852,2642,PREFLOP,71e99f12,2.0
52595906,2696,PREFLOP,71e99f12,1.0
52595910,2700,PREFLOP,71e99f12,2.0
52614636,2636,PREFLOP,19cacdaa,7.0
52614637,2637,PREFLOP,19cacdaa,7.0
52614647,2647,PREFLOP,19cacdaa,200.0
52633427,2637,PREFLOP,79374457,7.0
52633442,2652,PREFLOP,79374457,6.0
52633446,2656,PREFLOP,79374457,1.0
52633469,2679,PREFLOP,79374457,2.0
52633473,2683,PREFLOP,79374457,2.0
52633483,2693,PREFLOP,79374457,7.0
52633545,2755,PREFLOP,79374457,23.0
52640958,2652,FLOP,79374457,10.0
52641061,2755,FLOP,79374457,48.0
52644819,2755,TURN,79374457,129.0
52648515,2693,RIVER,79374457,0.0
52652218,2638,PREFLOP,651d770b,1.0
52652317,2737,PREFLOP,651d770b,2.0
52652334,2754,PREFLOP,651d770b,2.0
52671008,2638,PREFLOP,38975aba,1.0
52689799,2639,PREFLOP,a6848a75,8.0
52689883,2723,PREFLOP,a6848a75,1.0
52701073,2639,TURN,a6848a75,0.0
52708590,2640,PREFLOP,31083f20,1.0
52708596,2646,PREFLOP,31083f20,1.0
52708608,2658,PREFLOP,31083f20,1.0
52708643,2693,PREFLOP,31083f20,2.0
52708690,2740,PREFLOP,31083f20,2.0
52727380,2640,PREFLOP,9eb7dca,9.0
52727404,2664,PREFLOP,9eb7dca,8.0
52727490,2750,PREFLOP,9eb7dca,1.0
52734896,2640,FLOP,9eb7dca,21.0
52734920,2664,FLOP,9eb7dca,5.0
52746170,2640,PREFLOP,a21adf6e,9.0
52746200,2670,PREFLOP,a21adf6e,200.0
52746204,2674,PREFLOP,a21adf6e,2.0
52746237,2707,PREFLOP,a21adf6e,8.0
52753686,2640,FLOP,a21adf6e,21.0
52753753,2707,FLOP,a21adf6e,36.0
52764960,2640,PREFLOP,77b4e8ae,2.0
52765034,2714,PREFLOP,77b4e8ae,7.0
52772550,2714,FLOP,77b4e8ae,4.0
52783751,2641,PREFLOP,9fe7fe3e,2.0
52783783,2673,PREFLOP,9fe7fe3e,4.0
52783827,2717,PREFLOP,9fe7fe3e,2.0
52791299,2673,FLOP,9fe7fe3e,4.0
52802541,2641,PREFLOP,572b1589,4.0
52802627,2727,PREFLOP,572b1589,2.0
52813815,2641,TURN,572b1589,36.0
52821331,2641,PREFLOP,4c14be42,4.0
52832605,2641,TURN,4c14be42,36.0
52840123,2643,PREFLOP,ad033d6b,2.0
52840138,2658,PREFLOP,ad033d6b,1.0
52840148,2668,PREFLOP,ad033d6b,1.0
52840149,2669,PREFLOP,ad033d6b,2.0
52858914,2644,PREFLOP,2142fa67,1.0
52858958,2688,PREFLOP,2142fa67,7.0
52859013,2743,PREFLOP,2142fa67,2.0
52859014,2744,PREFLOP,2142fa67,2.0
52877705,2645,PREFLOP,5a3f44b7,6.0
52877721,2661,PREFLOP,5a3f44b7,2.0
52877758,2698,PREFLOP,5a3f44b7,2.0
52877766,2706,PREFLOP,5a3f44b7,8.0
52877782,2722,PREFLOP,5a3f44b7,2.0
52877809,2749,PREFLOP,5a3f44b7,1.0
52885221,2645,FLOP,5a3f44b7,0.0
52885282,2706,FLOP,5a3f44b7,0.0
52896495,2645,PREFLOP,f89f1215,6.0
52896511,2661,PREFLOP,f89f1215,2.0
52915286,2646,PREFLOP,5ebd21e7,1.0
52934077,2647,PREFLOP,786acac3,207.0
52952867,2647,PREFLOP,619643af,207.0
52971658,2648,PREFLOP,c031158b,1.0
52971696,2686,PREFLOP,c031158b,4.0
52971723,2713,PREFLOP,c031158b,1.0
52971739,2729,PREFLOP,c031158b,2.0
52971754,2744,PREFLOP,c031158b,1.0
52971919,2909,PREFLOP,c031158b,2.0
52979212,2686,FLOP,c031158b,0.0
52990449,2649,PREFLOP,7a4701bd,7.0
52990469,2669,PREFLOP,7a4701bd,9.0
52990523,2723,PREFLOP,7a4701bd,7.0
52990546,2746,PREFLOP,7a4701bd,7.0
52997965,2649,FLOP,7a4701bd,0.0
52998039,2723,FLOP,7a4701bd,0.0
53009239,2649,PREFLOP,da040dfd,7.0
53009268,2678,PREFLOP,da040dfd,1.0
53028030,2650,PREFLOP,a53547e1,4.0
53039304,2650,TURN,a53547e1,4.0
53046822,2652,PREFLOP,a4b57140,6.0
53065612,2652,PREFLOP,dce9ff45,6.0
53084403,2653,PREFLOP,6d87b8ce,2.0
53084413,2663,PREFLOP,6d87b8ce,2.0
53084468,2718,PREFLOP,6d87b8ce,7.0
53091984,2718,FLOP,6d87b8ce,0.0
53103193,2653,PREFLOP,e3a0b9de,2.0
53103207,2667,PREFLOP,e3a0b9de,4.0
53103216,2676,PREFLOP,e3a0b9de,7.0
53103224,2684,PREFLOP,e3a0b9de,51.0
53103244,2704,PREFLOP,e3a0b9de,2.0
53110732,2676,FLOP,e3a0b9de,9.0
53114481,2667,TURN,e3a0b9de,0.0
53121984,2654,PREFLOP,d51deff8,1.0
53122034,2704,PREFLOP,d51deff8,9.0
53122038,2708,PREFLOP,d51deff8,1.0
53129550,2704,FLOP,d51deff8,0.0
53140775,2655,PREFLOP,95db0d8,6.0
53140790,2670,PREFLOP,95db0d8,200.0
53140822,2702,PREFLOP,95db0d8,2.0
53159565,2655,PREFLOP,c0d9b444,6.0
53159567,2657,PREFLOP,c0d9b444,1.0
53159581,2671,PREFLOP,c0d9b444,4.0
53174597,2655,RIVER,c0d9b444,0.0
53178357,2657,PREFLOP,8f7f9aae,1.0
53178366,2666,PREFLOP,8f7f9aae,2.0
53197149,2659,PREFLOP,a67653e7,1.0
53197179,2689,PREFLOP,a67653e7,1.0
53197228,2738,PREFLOP,a67653e7,1.0
53197242,2752,PREFLOP,a67653e7,4.0
53204758,2752,FLOP,a67653e7,4.0
53215939,2659,PREFLOP,b7de84d2,2.0
53234729,2659,PREFLOP,b2f5fe92,7.0
53242245,2659,FLOP,b2f5fe92,12.0
53253520,2660,PREFLOP,1368a8ae,2.0
53253546,2686,PREFLOP,1368a8ae,4.0
53253551,2691,PREFLOP,1368a8ae,4.0
53253569,2709,PREFLOP,1368a8ae,4.0
53253611,2751,PREFLOP,1368a8ae,2.0
53272311,2661,PREFLOP,dbb122a6,1.0
53272383,2733,PREFLOP,dbb122a6,4.0
53283657,2733,TURN,dbb122a6,8.0
53291102,2662,PREFLOP,ea368db0,1.0
53291117,2677,PREFLOP,ea368db0,2.0
53309892,2662,PREFLOP,19045c36,5.0
53309931,2701,PREFLOP,19045c36,2.0
53309950,2720,PREFLOP,19045c36,2.0
53328682,2662,PREFLOP,ed5b49a9,5.0
53328717,2697,PREFLOP,ed5b49a9,2.0
53347474,2664,PREFLOP,e753d1f4,2.0
53347492,2682,PREFLOP,e753d1f4,7.0
53347497,2687,PREFLOP,e753d1f4,2.0
53347498,2688,PREFLOP,e753d1f4,7.0
53347507,2697,PREFLOP,e753d1f4,7.0
53347550,2740,PREFLOP,e753d1f4,7.0
53347564,2754,PREFLOP,e753d1f4,2.0
53358781,2697,TURN,e753d1f4,16.0
53358824,2740,TURN,e753d1f4,0.0
53362539,2697,RIVER,e753d1f4,0.0
53366264,2664,PREFLOP,97a6c1d8,8.0
53366272,2672,PREFLOP,97a6c1d8,15.0
53373780,2664,FLOP,97a6c1d8,5.0
53381296,2664,RIVER,97a6c1d8,0.0
53385055,2665,PREFLOP,6dd9d413,2.0
53385080,2690,PREFLOP,6dd9d413,4.0
53385109,2719,PREFLOP,6dd9d413,4.0
53385114,2724,PREFLOP,6dd9d413,2.0
53392625,2719,FLOP,6dd9d413,0.0
53396329,2665,TURN,6dd9d413,5.0
53403847,2667,PREFLOP,bf1c6fdc,4.0
53403892,2712,PREFLOP,bf1c6fdc,7.0
53403904,2724,PREFLOP,bf1c6fdc,24.0
53403922,2742,PREFLOP,bf1c6fdc,7.0
53403925,2745,PREFLOP,bf1c6fdc,2.0
53403926,2746,PREFLOP,bf1c6fdc,1.0
53411420,2724,FLOP,bf1c6fdc,39.0
53415178,2724,TURN,bf1c6fdc,140.0
53422637,2667,PREFLOP,ce224433,4.0
53422656,2686,PREFLOP,ce224433,1.0
53422662,2692,PREFLOP,ce224433,2.0
53422686,2716,PREFLOP,ce224433,2.0
53422708,2738,PREFLOP,ce224433,7.0
53441429,2669,PREFLOP,4ff24eff,9.0
53441470,2710,PREFLOP,4ff24eff,4.0
53441472,2712,PREFLOP,4ff24eff,2.0
53448945,2669,FLOP,4ff24eff,0.0
53448986,2710,FLOP,4ff24eff,34.0
53452744,2710,TURN,4ff24eff,78.0
53456502,2710,RIVER,4ff24eff,0.0
53460219,2669,PREFLOP,7fe0b6f7,9.0
53479009,2669,PREFLOP,74726056,9.0
53479073,2733,PREFLOP,74726056,4.0
53479091,2751,PREFLOP,74726056,2.0
53490347,2733,TURN,74726056,8.0
53494123,2751,RIVER,74726056,0.0
53497800,2670,PREFLOP,9b0eee49,6.0
53497824,2694,PREFLOP,9b0eee49,1.0
53516592,2672,PREFLOP,111b0f0d,1.0
53535382,2672,PREFLOP,ff156e21,2.0
53554172,2672,PREFLOP,38f57e69,15.0
53554176,2676,PREFLOP,38f57e69,2.0
53554202,2702,PREFLOP,38f57e69,15.0
53554226,2726,PREFLOP,38f57e69,2.0
53561718,2702,FLOP,38f57e69,25.0
53561742,2726,FLOP,38f57e69,0.0
53565476,2702,TURN,38f57e69,163.0
53572963,2673,PREFLOP,fe30bc3b,4.0
53572984,2694,PREFLOP,fe30bc3b,2.0
53580479,2673,FLOP,fe30bc3b,4.0
53591754,2674,PREFLOP,5046d190,7.0
53591761,2681,PREFLOP,5046d190,6.0
53591777,2697,PREFLOP,5046d190,7.0
53599270,2674,FLOP,5046d190,0.0
53599277,2681,FLOP,5046d190,18.0
53603051,2697,TURN,5046d190,16.0
53610544,2674,PREFLOP,16917339,7.0
53629337,2677,PREFLOP,f0cb4c4c,2.0
53629377,2717,PREFLOP,f0cb4c4c,1.0
53648128,2678,PREFLOP,1fe9ae8e,2.0
53648130,2680,PREFLOP,1fe9ae8e,4.0
53655646,2680,FLOP,1fe9ae8e,3.0
53659404,2680,TURN,1fe9ae8e,5.0
53663162,2680,RIVER,1fe9ae8e,8.0
53666919,2679,PREFLOP,7ec564ed,2.0
53685711,2681,PREFLOP,690ac47c,6.0
53693227,2681,FLOP,690ac47c,18.0
53704501,2681,PREFLOP,33bc58eb,6.0
53723292,2682,PREFLOP,90cb05c1,1.0
53723293,2683,PREFLOP,90cb05c1,2.0
53742082,2682,PREFLOP,fa556146,7.0
53742095,2695,PREFLOP,fa556146,2.0
53742116,2716,PREFLOP,fa556146,2.0
53749598,2682,FLOP,fa556146,0.0
53753369,2695,TURN,fa556146,0.0
53760874,2684,PREFLOP,dd40e055,51.0
53760901,2711,PREFLOP,dd40e055,2.0
53760928,2738,PREFLOP,dd40e055,7.0
53760931,2741,PREFLOP,dd40e055,2.0
53768390,2684,FLOP,dd40e055,0.0
53768444,2738,FLOP,dd40e055,0.0
53779665,2685,PREFLOP,59384431,2.0
53779705,2725,PREFLOP,59384431,2.0
53779719,2739,PREFLOP,59384431,1.0
53787181,2685,FLOP,59384431,2.0
53794697,2685,RIVER,59384431,0.0
53798455,2685,PREFLOP,9054e162,2.0
53798465,2695,PREFLOP,9054e162,1.0
53798466,2696,PREFLOP,9054e162,6.0
53805971,2685,FLOP,9054e162,2.0
53805982,2696,FLOP,9054e162,5.0
53817246,2686,PREFLOP,dadffdde,4.0
53817307,2747,PREFLOP,dadffdde,4.0
53817319,2759,PREFLOP,dadffdde,2.0
53817402,2842,PREFLOP,dadffdde,4.0
53817414,2854,PREFLOP,dadffdde,1.0
53824823,2747,FLOP,dadffdde,5.0
53836039,2689,PREFLOP,777328c6,2.0
53854831,2691,PREFLOP,34d19cf2,4.0
53854843,2703,PREFLOP,34d19cf2,12.0
53854855,2715,PREFLOP,34d19cf2,10.0
53854888,2748,PREFLOP,34d19cf2,2.0
53854905,2765,PREFLOP,34d19cf2,6.0
53854981,2841,PREFLOP,34d19cf2,1.0
53862421,2765,FLOP,34d19cf2,14.0
53866179,2765,TURN,34d19cf2,42.0
53873621,2691,PREFLOP,a5771b77,4.0
53884895,2691,TURN,a5771b77,0.0
53892412,2692,PREFLOP,3b138ed4,1.0
53911202,2692,PREFLOP,31634a07,2.0
53911213,2703,PREFLOP,31634a07,12.0
53918729,2703,FLOP,31634a07,0.0
53929993,2693,PREFLOP,516a527e,7.0
53930053,2753,PREFLOP,516a527e,2.0
53948785,2695,PREFLOP,d1716371,2.0
53948812,2722,PREFLOP,d1716371,1.0
53967578,2698,PREFLOP,1a6e6181,2.0
53975094,2698,FLOP,1a6e6181,0.0
53986369,2699,PREFLOP,b92574a5,1.0
54005160,2700,PREFLOP,80a1b8c3,2.0
54005181,2721,PREFLOP,80a1b8c3,2.0
54005190,2730,PREFLOP,80a1b8c3,1.0
54005211,2751,PREFLOP,80a1b8c3,2.0
54023951,2701,PREFLOP,87ec049f,1.0
54042742,2702,PREFLOP,30d97cbe,1.0
54061532,2702,PREFLOP,93ca4d51,15.0
54061538,2708,PREFLOP,93ca4d51,1.0
54061557,2727,PREFLOP,93ca4d51,10.0
54061574,2744,PREFLOP,93ca4d51,6.0
54069048,2702,FLOP,93ca4d51,25.0
54072806,2702,TURN,93ca4d51,163.0
54080324,2704,PREFLOP,5b0ff712,9.0
54099116,2706,PREFLOP,b28bea0a,8.0
54099131,2721,PREFLOP,b28bea0a,2.0
54099157,2747,PREFLOP,b28bea0a,4.0
54106673,2747,FLOP,b28bea0a,5.0
54110431,2747,TURN,b28bea0a,0.0
54117907,2707,PREFLOP,299a6934,2.0
54136699,2709,PREFLOP,d39b6867,4.0
54144215,2709,FLOP,d39b6867,0.0
54155490,2710,PREFLOP,99485010,4.0
54155526,2746,PREFLOP,99485010,7.0
54163006,2710,FLOP,99485010,34.0
54166764,2710,TURN,99485010,78.0
54174281,2711,PREFLOP,8d9cc04c,2.0
54193074,2714,PREFLOP,2e3f74a7,2.0
54193092,2732,PREFLOP,2e3f74a7,2.0
54193102,2742,PREFLOP,2e3f74a7,7.0
54204376,2742,TURN,2e3f74a7,12.0
54211864,2714,PREFLOP,2d387421,7.0
54219380,2714,FLOP,2d387421,4.0
54230655,2715,PREFLOP,ee4f6086,10.0
54230679,2739,PREFLOP,ee4f6086,2.0
